,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
688,0.859,0.627,-7.91,0.13,0.0388,0.000202,0.101,0.594,142.062,5uqphUYsR45kPYplrYSAQh,260453
689,0.852,0.553,-7.286,0.187,0.0559,0.0,0.332,0.656,142.079,27GmP9AWRs744SzKcpJsTZ,205879
690,0.671,0.529,-7.226,0.307,0.0769,0.000335,0.0856,0.203,161.989,4VXIryQMWpIdGgYR4TrjT1,165820
691,0.854,0.463,-6.159,0.137,0.117,0.0,0.354,0.549,120.024,0b9oOr2ZgvyQu88wzixux9,225773
692,0.703,0.594,-6.146,0.0752,0.342,0.0,0.123,0.475,153.848,1000nHvUdawXuUHgBod4Wv,114893
693,0.899,0.586,-7.866,0.343,0.279,0.0,0.0836,0.492,150.002,3qN5qMTKyEEmiTZD38BNTT,214467
694,0.789,0.536,-6.862,0.242,0.41,0.0,0.129,0.437,81.039,18vXApRmJSgQ6wG2ll9AOg,165926
695,0.689,0.564,-6.226,0.136,0.187,0.0,0.0721,0.123,185.023,1Ser4X0TKttOvo8bgdytTP,212947
696,0.769,0.787,-3.909,0.367,0.189,0.0,0.129,0.836,126.77,6Ozh9Ok6h4Oi1wUSLtBseN,159715
697,0.761,0.518,-8.871,0.134,0.244,3.47e-05,0.107,0.522,133.976,2SAqBLGA283SUiwJ3xOUVI,261493
698,0.785,0.62,-6.667,0.254,0.0138,0.0,0.15,0.478,78.477,59J5nzL1KniFHnU120dQzt,235535
699,0.773,0.75,-4.009,0.117,0.109,0.0,0.174,0.783,123.426,0uxSUdBrJy9Un0EYoBowng,220587
700,0.802,0.591,-4.895,0.225,0.0104,0.0,0.196,0.309,139.864,6gi6y1xwmVszDWkUqab1qw,157712
701,0.567,0.515,-10.265,0.247,0.354,0.0,0.078,0.321,120.1,0RLLvYBopDwooCyvnTwgYu,224000
702,0.791,0.587,-5.075,0.0413,0.407,0.0,0.148,0.536,96.057,3Ol2xnObFdKV9pmRD2t9x8,179449
703,0.748,0.741,-3.103,0.0531,0.00419,0.0,0.147,0.537,128.077,7KFEIFuxnRRIRqN065WKTu,213053
704,0.803,0.565,-4.711,0.235,0.0558,0.0,0.141,0.474,163.085,1sbEeUY8KsdvgiQi26JBFz,200221
705,0.65,0.613,-6.13,0.128,0.00336,0.0,0.267,0.0804,149.972,2U5WueTLIK5WJLD7mvDODv,194621
706,0.652,0.631,-5.718,0.0893,0.524,0.000579,0.165,0.35,127.998,7AzlLxHn24DxjgQX73F9fU,154424
707,0.886,0.525,-7.39,0.131,0.236,0.0,0.057,0.708,145.99,7yyRTcZmCiyzzJlNzGC9Ol,225205
708,0.865,0.687,-3.744,0.217,0.242,0.0,0.158,0.486,139.023,1rkfJLgTlB6XYNjgZ0sVaK,242407
709,0.746,0.717,-4.841,0.179,0.199,0.0,0.132,0.523,150.964,6piAUJJQFD8oHDUr0b7l7q,179133
710,0.48,0.602,-6.335,0.368,0.487,0.0,0.0848,0.269,179.798,5rZlwNFl01HqLWBQGryKSm,213333
711,0.736,0.67,-6.702,0.311,0.186,0.0,0.114,0.845,130.032,5wujBwqG7INdStqGd4tRMX,169999
712,0.745,0.646,-6.987,0.17,0.157,0.0,0.338,0.46,79.993,2u7mxWSeoqTXndK5e08jMp,203908
713,0.935,0.552,-9.373,0.335,0.111,0.0,0.0952,0.615,99.993,1ThmUihH9dF8EV08ku5AXN,145627
714,0.831,0.499,-8.442,0.114,0.269,0.0,0.3,0.511,97.956,07KXEDMj78x68D884wgVEm,220487
715,0.717,0.862,-4.736,0.054,0.00689,0.0,0.321,0.52,130.021,2nrSQK3ooS0sOSecOvh5Aq,224933
716,0.755,0.578,-8.932,0.145,0.316,0.0,0.25,0.581,94.148,1IIKrJVP1C9N7iPtG6eOsK,176960
717,0.923,0.604,-6.671,0.245,0.017,0.0,0.272,0.826,145.062,1jaTQ3nqY3oAAYyCTbIvnM,139741
718,0.851,0.666,-5.334,0.0694,0.139,0.0,0.105,0.0585,134.068,5PIfH6BzcmH04RDmtzF0BN,129105
719,0.538,0.471,-9.84,0.0955,0.0946,0.0185,0.116,0.307,93.07,6Ox1rvlwEpB49drasQm6RF,142000
720,0.28,0.821,-2.864,0.111,0.167,0.0,0.139,0.254,181.444,4apiNNK0jp9uqn3JDG9My1,256163
721,0.554,0.498,-8.866,0.0685,0.23,5.98e-06,0.795,0.413,79.635,5hVghJ4KaYES3BFUATCYn0,190067
722,0.656,0.542,-7.358,0.323,0.0484,0.0,0.126,0.551,166.111,5274I4mUMnYczyeXkGDWZN,141587
723,0.705,0.609,-5.728,0.0729,0.694,0.0,0.234,0.718,140.058,4uhvMW7ly7tJil31YYscAN,199993
724,0.735,0.369,-9.682,0.0688,0.334,0.0,0.126,0.235,140.004,1iSqfoUFnQwV0QW1EfUit8,222997
725,0.866,0.613,-6.385,0.151,0.0293,0.0,0.104,0.359,98.001,2toVe5hfuIi97ytDPDbQFt,229210
726,0.928,0.481,-9.35,0.287,0.105,0.0,0.176,0.613,134.007,343YBumqHu19cGoGARUTsd,210937
727,0.661,0.44,-9.104,0.0803,0.457,0.0,0.128,0.352,149.937,6vWEAOUSxohKxhp0K1BsxL,230400
728,0.669,0.634,-6.476,0.0327,0.0125,0.0,0.0946,0.496,124.906,2XHzzp1j4IfTNp1FTn7YFg,255053
729,0.907,0.393,-7.636,0.0539,0.451,1.35e-06,0.135,0.202,104.949,3J8EOeKLTLXORtWPpOU5bE,205458
730,0.687,0.336,-10.748,0.0456,0.0755,0.0,0.126,0.215,85.828,3gruCKVuhCsRjs3a3dG8CA,219270
731,0.76,0.595,-6.366,0.0391,0.00544,0.0,0.241,0.361,131.497,03tqyYWC9Um2ZqU0ZN849H,263773
732,0.629,0.692,-8.045,0.0376,0.00981,0.331,0.603,0.453,162.948,527k23H0A4Q0UJN3vGs0Da,167916
733,0.694,0.759,-5.667,0.398,0.137,0.0,0.167,0.77,140.055,7M2tXmeS15NAzEn7ABFeBg,245387
734,0.97,0.463,-7.259,0.366,0.0957,0.0,0.151,0.46,108.003,5MPPttjfGap2C6j6eKcO6J,142417
735,0.747,0.571,-7.916,0.478,0.38,0.0,0.534,0.553,172.104,79XrkTOfV1AqySNjVlygpW,181933
736,0.774,0.554,-7.909,0.0383,0.207,0.0,0.132,0.349,99.034,22LAwLoDA5b4AaGSkg6bKW,162547
737,0.802,0.582,-7.296,0.235,0.126,0.0,0.161,0.338,150.002,0dbZ2iUuKvsm3FupBw6M9N,186613
738,0.901,0.697,-3.439,0.28,0.145,0.0,0.287,0.67,93.941,7KwZNVEaqikRSBSpyhXK2j,229827
739,0.763,0.85,-3.052,0.0417,0.0304,1.21e-06,0.371,0.761,91.519,3ia3dJETSOllPsv3LJkE35,284907
740,0.814,0.746,-4.426,0.239,0.167,0.00115,0.0631,0.526,93.405,00twZviPonMhKWN60B3l0F,267933
741,0.899,0.713,-2.752,0.366,0.255,0.0,0.0708,0.777,90.051,7iL6o9tox1zgHpKUfh9vuC,193467
742,0.763,0.786,-6.472,0.229,0.0146,0.0114,0.0817,0.504,93.857,33ZXjLCpiINn8eQIDYEPTD,325507
743,0.832,0.588,-10.88,0.248,0.4,0.0,0.104,0.716,95.309,5EEOjaJyWvfMglmEwf9bG3,250868
744,0.849,0.904,-4.78,0.138,0.0248,5.11e-05,0.0545,0.854,99.258,6LwrEZNkvFTOypNwSLjuaJ,246533
745,0.665,0.91,-4.682,0.223,0.0394,0.0,0.227,0.887,84.099,0trHOzAhNpGCsGBEu7dOJo,293973
746,0.55,0.806,-5.421,0.324,0.00859,0.0,0.263,0.282,124.4,3c1fI9dVeR0nKFkOYh3Sj0,232600
747,0.607,0.422,-13.364,0.499,0.209,0.0,0.0839,0.563,130.47,3vZO25GdYuqFrR1kzZADnp,226987
748,0.78,0.754,-5.377,0.0952,0.135,0.034,0.0467,0.81,82.394,2MuJbBWAVewREJmB8WdGJ3,260307
749,0.548,0.847,-3.237,0.186,0.0622,0.0,0.0816,0.1,171.447,4xkOaSrkexMciUUogZKVTS,297787
750,0.614,0.574,-7.961,0.466,0.0253,3.2e-05,0.38,0.755,125.173,5D2mYZuzcgjpchVY1pmTPh,209107
751,0.78,0.575,-7.247,0.273,0.43,0.0,0.143,0.773,84.492,2g8HN35AnVGIk7B8yMucww,252747
752,0.765,0.88,-4.361,0.116,0.176,1e-05,0.139,0.929,168.96,0Ed7MeXx64f6OcIuoTRCg1,215200
753,0.652,0.671,-5.376,0.315,0.00402,2.89e-05,0.598,0.518,159.963,4TY4VeLpmiNY9otITGA8sn,208387
754,0.6,0.706,-7.899,0.361,0.209,0.0,0.125,0.58,173.926,4IYKjN1DrYzxKXt0umJqsG,253533
755,0.843,0.806,-5.946,0.269,0.143,0.0,0.0771,0.613,94.948,0I3q5fE6wg7LIfHGngUTnV,270507
756,0.39,0.6,-11.0,0.315,0.222,0.0,0.331,0.668,81.762,6ah3sZ7zNIX17bqPJJGd3N,233378
757,0.494,0.887,-4.297,0.398,0.00661,0.0,0.103,0.548,89.554,7sLpSWxQazJzDVG6YGzlVs,234627
758,0.769,0.818,-1.385,0.192,0.263,0.0,0.0787,0.918,88.017,4E5IFAXCob6QqZaJMTw5YN,240800
759,0.802,0.785,-4.781,0.207,0.14,0.0,0.123,0.435,99.998,2wGSgTmgSF3xjRrHkTc25R,206400
760,0.646,0.813,-3.846,0.299,0.349,9.37e-05,0.0427,0.895,92.729,70FCugJxa7XW04Np6iYJdI,224440
761,0.872,0.723,-5.968,0.247,0.0293,0.0,0.327,0.843,93.279,4VQNCzfZ3MdHEwwErNXpBo,307773
762,0.684,0.834,-4.524,0.0675,0.0646,0.0,0.271,0.538,164.02,5A6OHHy73AR5tLxgTc98zz,217667
763,0.575,0.905,-2.372,0.338,0.253,0.0,0.269,0.753,110.165,0RMr1YqH6Mv6HeklKsl76e,270973
764,0.748,0.767,-7.806,0.172,0.0267,0.0,0.334,0.519,133.929,1fLibtVj3MrNTwRZq5yUOs,222200
765,0.939,0.742,-5.171,0.0467,0.321,0.0,0.107,0.924,118.978,2kQuhkFX7uSVepCD3h29g5,212360
766,0.538,0.73,-3.426,0.276,0.0171,0.0,0.103,0.083,87.022,5Bdoo7LrNuTlOPYx6w7ORW,258667
767,0.675,0.632,-11.162,0.559,0.359,0.0,0.13,0.567,85.528,2wkFfsDfHDU7ZUcAXgmRxe,208552
768,0.86,0.637,-8.434,0.207,0.0987,0.0,0.107,0.798,92.025,766GMqVgwb8gP7Zc5x1f48,211200
769,0.908,0.669,-2.827,0.0738,0.00286,0.0,0.237,0.662,112.238,7lQ8MOhq6IN2w8EYcFNSUk,290320
770,0.82,0.809,-6.759,0.251,0.443,0.00175,0.0613,0.737,83.011,7gKgd0P3dAAePiSQQBqrlf,231240
771,0.735,0.604,-6.728,0.112,0.459,0.0,0.113,0.362,113.174,2hg8OUWLfGU8YJgvop3TnV,180706
772,0.502,0.684,-7.397,0.289,0.155,0.0,0.0886,0.184,86.815,6bWDhoIcU37wyCKPRs3yQ9,181333
773,0.682,0.789,-5.01,0.488,0.0231,0.0,0.323,0.575,173.015,4GJb5L1nvOZmuIJAmye9GT,177907
774,0.643,0.622,-6.141,0.159,0.0226,0.0,0.136,0.442,80.814,3dHOZyhQtXMET9rzgrwIPr,167636
775,0.926,0.534,-10.662,0.221,0.0484,4.78e-05,0.103,0.351,129.017,1GOvuVTXQByalA1FAcivn7,157385
776,0.715,0.779,-4.766,0.0323,0.000705,8.1e-06,0.3,0.44,135.024,0j57r3jL4hK8Fwbutu9t7S,193000
777,0.608,0.462,-11.969,0.32,0.275,0.0,0.134,0.303,170.197,0TJDfhglaxNKKAQeo7kiXQ,150408
778,0.834,0.672,-8.028,0.0918,0.42,0.0,0.11,0.288,129.991,7cj3zkPMaoyATZTzMtYF3j,181091
779,0.851,0.695,-5.898,0.307,7.01e-05,0.0,0.135,0.35,157.994,0gfkqLY60NdOch8ymImuzO,176203
780,0.684,0.693,-5.895,0.394,0.00361,0.0,0.0651,0.851,176.133,2aDW5H7kOXHtNi5Ifj2yTo,109938
781,0.912,0.468,-10.554,0.385,0.024,0.0,0.108,0.318,141.979,6tsv8e8KAj9g4bIUiqfKg1,160170
782,0.615,0.264,-20.024,0.206,0.512,5.73e-06,0.0888,0.43,95.101,0m2LKAm8TQj3ocoFYvuj4K,192447
783,0.533,0.833,-3.491,0.0634,0.0899,0.0,0.12,0.711,147.736,6EfQXK5sIfGJG8WmsTG69e,116843
784,0.761,0.899,-3.09,0.183,0.0135,0.0,0.0719,0.673,95.027,1zzxoZVylsna2BQB65Ppcb,217587
785,0.87,0.836,-3.448,0.183,0.153,0.0,0.054,0.815,93.958,5TGKUb3TU8Q15Y4mbMkSbS,157024
786,0.688,0.835,-4.162,0.0911,0.0583,2.87e-06,0.0795,0.88,84.858,6ndmKwWqMozN2tcZqzCX4K,230493
787,0.78,0.657,-7.149,0.317,0.0321,2.56e-06,0.339,0.648,163.969,3IrkbGQCoEPAkzJ0Tkv8nm,245173
788,0.949,0.661,-4.244,0.0572,0.0302,0.0,0.0454,0.76,104.504,3yfqSUWxFvZELEM4PmlwIR,284200
789,0.886,0.626,-2.528,0.277,0.265,0.0,0.024,0.856,93.989,6mcu7D7QuABVwUGDwovOEh,196627
790,0.785,0.871,-2.692,0.265,0.144,0.0,0.309,0.315,87.248,23wfXwnsPZYe5A1xXRHb3J,290427
791,0.888,0.632,-3.872,0.219,0.19,0.0,0.101,0.662,91.979,2NBQmPrOEEjA8VbeWOQGxO,266067
792,0.67,0.788,-2.43,0.0445,0.00225,0.0,0.11,0.292,82.498,59q0gDvWPoL2DQ1SAt5ZLY,179467
793,0.677,0.698,-5.793,0.352,0.0935,0.0,0.0511,0.83,78.443,0fLILzjVXRCLC0lsNKcQ8I,288573
794,0.922,0.909,-2.429,0.27,0.0281,0.0,0.0856,0.309,95.295,4LwU4Vp6od3Sb08CsP99GC,161507
795,0.783,0.659,-7.743,0.233,0.0309,0.000705,0.331,0.318,94.965,1sJmz7l5LNoCC82lIRpzGW,212213
796,0.686,0.735,-4.616,0.264,0.00921,0.00066,0.342,0.0596,171.355,1v7L65Lzy0j0vdpRjJewt1,322227
797,0.853,0.693,-6.87,0.275,0.0239,0.0,0.11,0.662,95.967,4X5f3vT8MRuXF68pfjNte5,233787
798,0.615,0.871,-3.804,0.281,0.0388,0.0,0.246,0.338,119.149,2c5Isyd07hWsl7AQia2Dig,249560
799,0.924,0.74,-1.299,0.0774,0.0827,0.0,0.163,0.621,133.974,7iXF2W9vKmDoGAhlHdpyIa,222293
800,0.834,0.878,-9.484,0.15,0.0461,0.0,0.334,0.418,102.848,6KIKRz9eSTXdNsGUnomdtW,258688
801,0.889,0.818,-4.639,0.253,0.47,0.0,0.179,0.782,96.063,5ByAIlEEnxYdvpnezg7HTX,302760
802,0.487,0.729,-6.815,0.271,0.0538,4.07e-06,0.44,0.217,91.048,3qX1dqmDdmMvvfMVfsx4Bh,350120
803,0.859,0.75,-8.325,0.303,0.0193,0.0,0.0538,0.857,98.691,5n8Aro6j1bEGIy7Tpo7FV7,345717
804,0.502,0.652,-7.224,0.3,0.0848,0.0,0.0675,0.648,136.08,3hQCHzkE5oSA3F1xM8bpcM,254093
805,0.637,0.678,-3.798,0.266,0.209,0.0,0.156,0.254,84.039,561jH07mF1jHuk7KlaeF0s,250760
806,0.674,0.695,-8.636,0.278,0.0387,0.00202,0.194,0.773,151.486,3uqinR4FCjLv28bkrTdNX5,221840
807,0.629,0.696,-5.572,0.348,0.0195,0.0,0.0554,0.623,93.034,3QHPHLAkYV5cQBUYs6rowx,207627
808,0.647,0.514,-10.05,0.0593,0.0655,0.0,0.398,0.386,79.975,1DIXPcTDzTj8ZMHt3PDt8p,240693
809,0.894,0.698,-8.264,0.275,0.0279,3.56e-06,0.329,0.695,98.104,1pOIpxfrQ8AszXZdKR3aH3,336917
810,0.749,0.745,-10.625,0.164,0.000501,0.00403,0.333,0.481,101.972,27AHAtAirQapVldIm4c9ZX,195107
811,0.845,0.884,-4.506,0.0759,0.0128,2.1e-06,0.203,0.904,104.536,4INDiWSKvqSKDEu7mh8HFz,257400
812,0.862,0.648,-7.401,0.251,0.0455,0.0,0.0332,0.637,98.012,4PmMVdIFpJTB9WQbmILf4p,235533
813,0.925,0.659,-4.763,0.231,0.206,7.88e-05,0.279,0.71,97.018,69bHJ9qs5FrUJbKP8xU8uZ,214227
814,0.88,0.814,-6.307,0.14,0.168,0.00672,0.0584,0.942,138.083,7m97yKVzPpXV9Z4ezEziOD,283067
815,0.776,0.943,-2.559,0.257,0.105,0.0,0.212,0.695,119.858,2cgZkUVmNJeJZFLEAyh5Qj,237347
816,0.794,0.614,-5.352,0.0467,0.0964,0.0,0.0788,0.663,80.569,7jLbTp3qZzah9kMIdW8e5M,238053
817,0.529,0.9,-3.503,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,2QpGZOhTCHHiKmpSO9FW4h,104591
818,0.381,0.69,-5.312,0.455,0.0209,0.0,0.438,0.223,78.239,0LFcFGLYTX6UmeIdO7NVd7,372707
819,0.537,0.948,-3.08,0.38,0.158,0.0,0.356,0.761,186.057,7fXb8yG4gCsioqzJNZOv69,286267
820,0.683,0.59,-5.423,0.458,0.326,0.0,0.148,0.653,100.892,5880eYQmXx3c3oD22IljIt,224107
821,0.716,0.531,-7.355,0.122,0.0703,0.0,0.224,0.344,71.994,74tLlkN3rgVzRqQJgPfink,386907
822,0.366,0.667,-5.683,0.246,0.00212,0.0,0.398,0.51,76.627,2gPl93XdGnfKUykwxVHUYt,217520
823,0.884,0.679,-5.857,0.282,0.0957,0.00209,0.0289,0.591,76.993,5Tl0HJvynZtKdSUMKbFVVX,238467
824,0.869,0.697,-4.639,0.187,0.00838,0.0,0.297,0.804,95.03,5Sm1X46tna50RstHZvw072,234533
825,0.525,0.933,-4.673,0.356,0.159,0.000241,0.311,0.457,122.631,2OXo0vKbu3ilgz4S5EOn60,223720
826,0.801,0.91,-6.566,0.225,0.00239,0.000891,0.0737,0.805,87.277,5g9lS8deSIxItFBmZRC4vN,278387
827,0.772,0.821,-0.14,0.25,0.223,0.0,0.148,0.77,91.921,1SWVDBtw6h3tm9OehOkDhv,244200
828,0.516,0.874,-2.571,0.186,0.0864,0.0,0.173,0.391,169.561,4dK00wCxlqWEeN8BoM1BHT,297520
829,0.789,0.858,-5.542,0.311,0.127,0.0,0.349,0.775,140.022,4Li2WHPkuyCdtmokzW2007,219333
830,0.843,0.7,-3.249,0.26,0.127,0.0,0.876,0.675,95.05,65iyI1iybyv5ecsfBHSdUf,293053
831,0.437,0.965,-4.448,0.136,0.326,0.00028,0.144,0.766,172.428,6HMFtoMvv6n6Q2eOyPFyne,248893
832,0.392,0.476,-7.583,0.0249,0.397,0.000163,0.309,0.234,78.031,1xsYj84j7hUDDnTTerGWlH,267597
833,0.741,0.697,-7.028,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,2LawezPeJhN4AWuSB0GtAU,160133
834,0.574,0.913,-4.793,0.133,0.061,0.00158,0.156,0.423,115.728,2zYzyRzz6pRmhPzyfMEC8s,208400
835,0.464,0.795,-9.267,0.0926,0.0493,0.00244,0.399,0.612,158.691,63T7DJ1AFDD6Bn8VzG6JE8,202267
836,0.453,0.987,-4.485,0.0889,0.0195,0.283,0.268,0.316,123.544,0G21yYKMZoHa30cYVi1iA8,273480
837,0.429,0.631,-11.514,0.0769,7.85e-05,0.00411,0.175,0.376,162.734,1jzDzZWeSDBg5fhNc3tczV,168440
838,0.437,0.864,-7.842,0.0904,0.396,0.0314,0.242,0.749,81.394,3qT4bUD1MaWpGrTwcvguhb,295387
839,0.653,0.73,-10.613,0.0429,0.0115,1.02e-05,0.0776,0.894,108.709,4JfuiOWlWCkjP6OKurHjSn,220311
840,0.438,0.71,-12.412,0.0919,0.262,0.537,0.221,0.53,145.928,63OFKbMaZSDZ4wtesuuq6f,210373
841,0.294,0.641,-9.316,0.0291,0.0163,0.22,0.112,0.226,79.759,3YRCqOhFifThpSRFJ1VWFM,536067
842,0.466,0.833,-4.215,0.304,0.0266,0.0,0.0327,0.661,88.785,59WN2psjkt1tyaxjspN8fp,313573
843,0.502,0.89,-5.175,0.0364,0.000147,0.0117,0.217,0.259,133.52,57bgtoPSgt236HzfBOd8kj,292880
844,0.452,0.524,-10.108,0.0351,0.315,0.0,0.103,0.246,151.505,3ovjw5HZZv43SxTwApooCM,312360
845,0.417,0.934,-3.908,0.119,0.000278,0.0015,0.132,0.287,127.066,2DlHlPMa4M17kufBvI2lEN,210240
846,0.556,0.913,-2.36,0.0437,0.0193,8.59e-06,0.346,0.73,96.184,10Nmj3JCNoMeBQ87uw5j8k,282160
847,0.412,0.902,-11.6,0.405,0.0484,0.131,0.405,0.422,89.74,0hCB0YR03f6AmQaHbwWDe8,333893
848,0.54,0.584,-9.579,0.0254,0.0108,0.00296,0.253,0.244,139.261,4aYLAF6ckQ5ooGGGM7sWAa,386493
849,0.547,0.931,-2.356,0.0615,0.000998,0.0118,0.278,0.697,118.4,4feXJ5IC3avXsVW9WNFSag,261507
850,0.532,0.887,-3.757,0.0335,0.0778,0.000214,0.294,0.795,122.511,37ZJ0p5Jm13JPevGcx4SkF,249293
851,0.666,0.855,-5.051,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,31AOj9sFz2gM0O3hMARRBx,268427
852,0.317,0.887,-7.292,0.0375,0.000582,0.00258,0.0891,0.871,169.613,4PRGxHpCpF2yoOHYKQIEwD,220561
853,0.402,0.873,-3.209,0.0586,0.00484,7.3e-05,0.157,0.684,125.443,2fICdpdRotwfmGYzvs8Ngf,253667
854,0.458,0.783,-3.226,0.0322,0.346,6.14e-06,0.13,0.224,113.072,4xBHZ2Mr0gCdFYXrPZuYXO,167907
855,0.409,0.932,-4.538,0.0339,1.87e-05,1.6e-06,0.31,0.591,131.761,55yvzYuvJYG2RUEnMK78tr,166640
856,0.618,0.938,-3.442,0.0456,0.0179,0.0,0.167,0.875,91.455,3ZOEytgrvLwQaqXreDs2Jx,269000
857,0.526,0.978,-5.436,0.108,0.00122,4.75e-05,0.0744,0.451,141.167,05RgAMGypEvqhNs5hPCbMS,210227
858,0.564,0.932,-10.068,0.0554,0.013,0.169,0.349,0.619,112.937,78lgmZwycJ3nzsdgmPPGNx,146250
859,0.31,0.7,-5.678,0.047,0.011,0.00965,0.0828,0.763,188.386,08mG3Y1vljYA6bvDt4Wqkj,255493
860,0.556,0.864,-5.87,0.0584,0.00958,0.0,0.209,0.4,105.143,60a0Rd6pjrkxjPbaKzXjfq,216880
861,0.521,0.721,-7.699,0.0254,0.00348,0.0113,0.391,0.611,97.578,2JhJOPGvtqMpj5RQC8cIYf,328427
862,0.538,0.981,-2.688,0.14,0.00662,0.0,0.219,0.711,101.414,0EYOdF5FCkgOJJla8DI2Md,255467
863,0.305,0.803,-4.668,0.0412,0.0495,0.000315,0.329,0.282,139.381,60a5c4dDARPsksClcom0OD,355915
